 # Frequency[cm^-1] DOS PDOS
  0.0000000000E+00  0.0000000000E+00  0.0000E+00  0.0000E+00
  1.0000000000E+00  2.5878401362E-07  1.2939E-07  1.2939E-07
  2.0000000000E+00  1.0351417648E-06  5.1757E-07  5.1757E-07
  3.0000000000E+00  2.3290732535E-06  1.1645E-06  1.1645E-06
  4.0000000000E+00  4.1405784797E-06  2.0703E-06  2.0703E-06
  5.0000000000E+00  6.4696574435E-06  3.2348E-06  3.2348E-06
  6.0000000000E+00  9.3163101448E-06  4.6582E-06  4.6582E-06
  7.0000000000E+00  1.2680536584E-05  6.3403E-06  6.3403E-06
  8.0000000000E+00  1.6562336760E-05  8.2812E-06  8.2812E-06
  9.0000000000E+00  2.0961710674E-05  1.0481E-05  1.0481E-05
  1.0000000000E+01  2.5878658326E-05  1.2939E-05  1.2939E-05
  1.1000000000E+01  3.1313179715E-05  1.5657E-05  1.5657E-05
  1.2000000000E+01  3.7265274841E-05  1.8633E-05  1.8633E-05
  1.3000000000E+01  4.3734943705E-05  2.1867E-05  2.1867E-05
  1.4000000000E+01  5.0722186307E-05  2.5361E-05  2.5361E-05
  1.5000000000E+01  5.8227002646E-05  2.9114E-05  2.9114E-05
  1.6000000000E+01  6.6249392723E-05  3.3125E-05  3.3125E-05
  1.7000000000E+01  7.4789356537E-05  3.7395E-05  3.7395E-05
  1.8000000000E+01  8.3846894089E-05  4.1923E-05  4.1923E-05
  1.9000000000E+01  9.3422005379E-05  4.6711E-05  4.6711E-05
  2.0000000000E+01  1.0351469041E-04  5.1757E-05  5.1757E-05
  2.1000000000E+01  1.1412494917E-04  5.7062E-05  5.7062E-05
  2.2000000000E+01  1.2525278167E-04  6.2626E-05  6.2626E-05
  2.3000000000E+01  1.3689818791E-04  6.8449E-05  6.8449E-05
  2.4000000000E+01  1.4906116789E-04  7.4531E-05  7.4531E-05
  2.5000000000E+01  1.6174172160E-04  8.0871E-05  8.0871E-05
  2.6000000000E+01  1.7493984906E-04  8.7470E-05  8.7470E-05
  2.7000000000E+01  1.8865555025E-04  9.4328E-05  9.4328E-05
  2.8000000000E+01  2.0288882517E-04  1.0144E-04  1.0144E-04
  2.9000000000E+01  2.1763967384E-04  1.0882E-04  1.0882E-04
  3.0000000000E+01  2.3290809624E-04  1.1645E-04  1.1645E-04
  3.1000000000E+01  2.4869409238E-04  1.2435E-04  1.2435E-04
  3.2000000000E+01  2.6499766226E-04  1.3250E-04  1.3250E-04
  3.3000000000E+01  2.8181880587E-04  1.4091E-04  1.4091E-04
  3.4000000000E+01  2.9915752323E-04  1.4958E-04  1.4958E-04
  3.5000000000E+01  3.1701381432E-04  1.5851E-04  1.5851E-04
  3.6000000000E+01  3.3538767914E-04  1.6769E-04  1.6769E-04
  3.7000000000E+01  3.5427911771E-04  1.7714E-04  1.7714E-04
  3.8000000000E+01  3.7368813001E-04  1.8684E-04  1.8684E-04
  3.9000000000E+01  3.9361471605E-04  1.9681E-04  1.9681E-04
  4.0000000000E+01  4.1405887583E-04  2.0703E-04  2.0703E-04
  4.1000000000E+01  4.3502060934E-04  2.1751E-04  2.1751E-04
  4.2000000000E+01  4.5649991660E-04  2.2825E-04  2.2825E-04
  4.3000000000E+01  4.7849679759E-04  2.3925E-04  2.3925E-04
  4.4000000000E+01  5.0101125232E-04  2.5051E-04  2.5051E-04
  4.5000000000E+01  5.2404328078E-04  2.6202E-04  2.6202E-04
  4.6000000000E+01  5.4759288298E-04  2.7380E-04  2.7380E-04
  4.7000000000E+01  5.7166005893E-04  2.8583E-04  2.8583E-04
  4.8000000000E+01  5.9624480860E-04  2.9812E-04  2.9812E-04
  4.9000000000E+01  6.2134713202E-04  3.1067E-04  3.1067E-04
  5.0000000000E+01  6.4696702917E-04  3.2348E-04  3.2348E-04
  5.1000000000E+01  6.7310450006E-04  3.3655E-04  3.3655E-04
  5.2000000000E+01  6.9975954469E-04  3.4988E-04  3.4988E-04
  5.3000000000E+01  7.2693216306E-04  3.6347E-04  3.6347E-04
  5.4000000000E+01  7.5462235516E-04  3.7731E-04  3.7731E-04
  5.5000000000E+01  7.8283012100E-04  3.9142E-04  3.9142E-04
  5.6000000000E+01  8.1155546058E-04  4.0578E-04  4.0578E-04
  5.7000000000E+01  8.4079837390E-04  4.2040E-04  4.2040E-04
  5.8000000000E+01  8.7055886095E-04  4.3528E-04  4.3528E-04
  5.9000000000E+01  9.0083692174E-04  4.5042E-04  4.5042E-04
  6.0000000000E+01  9.3163255627E-04  4.6582E-04  4.6582E-04
  6.1000000000E+01  9.6294576454E-04  4.8147E-04  4.8147E-04
  6.2000000000E+01  9.9477654654E-04  4.9739E-04  4.9739E-04
  6.3000000000E+01  1.0271249023E-03  5.1356E-04  5.1356E-04
  6.4000000000E+01  1.0599908318E-03  5.3000E-04  5.3000E-04
  6.5000000000E+01  1.0933743350E-03  5.4669E-04  5.4669E-04
  6.6000000000E+01  1.1272754119E-03  5.6364E-04  5.6364E-04
  6.7000000000E+01  1.1616940626E-03  5.8085E-04  5.8085E-04
  6.8000000000E+01  1.1966302871E-03  5.9832E-04  5.9832E-04
  6.9000000000E+01  1.2320840852E-03  6.1604E-04  6.1604E-04
  7.0000000000E+01  1.2680554571E-03  6.3403E-04  6.3403E-04
  7.1000000000E+01  1.3045444028E-03  6.5227E-04  6.5227E-04
  7.2000000000E+01  1.3415509221E-03  6.7078E-04  6.7078E-04
  7.3000000000E+01  1.3790750153E-03  6.8954E-04  6.8954E-04
  7.4000000000E+01  1.4171166821E-03  7.0856E-04  7.0856E-04
  7.5000000000E+01  1.4556759227E-03  7.2784E-04  7.2784E-04
  7.6000000000E+01  1.4947527370E-03  7.4738E-04  7.4738E-04
  7.7000000000E+01  1.5343471251E-03  7.6717E-04  7.6717E-04
  7.8000000000E+01  1.5744590869E-03  7.8723E-04  7.8723E-04
  7.9000000000E+01  1.6150886225E-03  8.0754E-04  8.0754E-04
  8.0000000000E+01  1.6562357317E-03  8.2812E-04  8.2812E-04
  8.1000000000E+01  1.6979004147E-03  8.4895E-04  8.4895E-04
  8.2000000000E+01  1.7400826715E-03  8.7004E-04  8.7004E-04
