 # Frequency[cm^-1] DOS PDOS
  0.0000000000E+00  0.0000000000E+00  0.0000E+00  0.0000E+00
  1.0000000000E+00  4.4756678461E-07  2.2378E-07  2.2378E-07
  2.0000000000E+00  1.7902769742E-06  8.9514E-07  8.9514E-07
  3.0000000000E+00  4.0281305687E-06  2.0141E-06  2.0141E-06
  4.0000000000E+00  7.1611275682E-06  3.5806E-06  3.5806E-06
  5.0000000000E+00  1.1189267973E-05  5.5946E-06  5.5946E-06
  6.0000000000E+00  1.6112551782E-05  8.0563E-06  8.0563E-06
  7.0000000000E+00  2.1930978997E-05  1.0965E-05  1.0965E-05
  8.0000000000E+00  2.8644549616E-05  1.4322E-05  1.4322E-05
  9.0000000000E+00  3.6253263640E-05  1.8127E-05  1.8127E-05
  1.0000000000E+01  4.4757121070E-05  2.2379E-05  2.2379E-05
  1.1000000000E+01  5.4156121904E-05  2.7078E-05  2.7078E-05
  1.2000000000E+01  6.4450266143E-05  3.2225E-05  3.2225E-05
  1.3000000000E+01  7.5639553788E-05  3.7820E-05  3.7820E-05
  1.4000000000E+01  8.7723984837E-05  4.3862E-05  4.3862E-05
  1.5000000000E+01  1.0070355929E-04  5.0352E-05  5.0352E-05
  1.6000000000E+01  1.1457827715E-04  5.7289E-05  5.7289E-05
  1.7000000000E+01  1.2934813841E-04  6.4674E-05  6.4674E-05
  1.8000000000E+01  1.4501314308E-04  7.2507E-05  7.2507E-05
  1.9000000000E+01  1.6157329116E-04  8.0787E-05  8.0787E-05
  2.0000000000E+01  1.7902858264E-04  8.9514E-05  8.9514E-05
  2.1000000000E+01  1.9737901752E-04  9.8690E-05  9.8690E-05
  2.2000000000E+01  2.1662459581E-04  1.0831E-04  1.0831E-04
  2.3000000000E+01  2.3676531750E-04  1.1838E-04  1.1838E-04
  2.4000000000E+01  2.5780118260E-04  1.2890E-04  1.2890E-04
  2.5000000000E+01  2.7973219111E-04  1.3987E-04  1.3987E-04
  2.6000000000E+01  3.0255834302E-04  1.5128E-04  1.5128E-04
  2.7000000000E+01  3.2627963833E-04  1.6314E-04  1.6314E-04
  2.8000000000E+01  3.5089607705E-04  1.7545E-04  1.7545E-04
  2.9000000000E+01  3.7640765917E-04  1.8820E-04  1.8820E-04
  3.0000000000E+01  4.0281438470E-04  2.0141E-04  2.0141E-04
  3.1000000000E+01  4.3011625364E-04  2.1506E-04  2.1506E-04
  3.2000000000E+01  4.5831326597E-04  2.2916E-04  2.2916E-04
  3.3000000000E+01  4.8740542172E-04  2.4370E-04  2.4370E-04
  3.4000000000E+01  5.1739272087E-04  2.5870E-04  2.5870E-04
  3.5000000000E+01  5.4827516342E-04  2.7414E-04  2.7414E-04
  3.6000000000E+01  5.8005274938E-04  2.9003E-04  2.9003E-04
  3.7000000000E+01  6.1272547874E-04  3.0636E-04  3.0636E-04
  3.8000000000E+01  6.4629335151E-04  3.2315E-04  3.2315E-04
  3.9000000000E+01  6.8075636769E-04  3.4038E-04  3.4038E-04
  4.0000000000E+01  7.1611452726E-04  3.5806E-04  3.5806E-04
  4.1000000000E+01  7.5236783025E-04  3.7618E-04  3.7618E-04
  4.2000000000E+01  7.8951627664E-04  3.9476E-04  3.9476E-04
  4.3000000000E+01  8.2755986643E-04  4.1378E-04  4.1378E-04
  4.4000000000E+01  8.6649859963E-04  4.3325E-04  4.3325E-04
  4.5000000000E+01  9.0633247623E-04  4.5317E-04  4.5317E-04
  4.6000000000E+01  9.4706149624E-04  4.7353E-04  4.7353E-04
