 # Frequency[cm^-1] DOS PDOS
  0.0000000000E+00  0.0000000000E+00  0.0000E+00  0.0000E+00
  1.0000000000E+00  1.7005062565E-07  8.5025E-08  8.5025E-08
  2.0000000000E+00  6.8020635718E-07  3.4010E-07  3.4010E-07
  3.0000000000E+00  1.5304671946E-06  7.6523E-07  7.6523E-07
  4.0000000000E+00  2.7208331379E-06  1.3604E-06  1.3604E-06
  5.0000000000E+00  4.2513041871E-06  2.1257E-06  2.1257E-06
  6.0000000000E+00  6.1218803422E-06  3.0609E-06  3.0609E-06
  7.0000000000E+00  8.3325616031E-06  4.1663E-06  4.1663E-06
  8.0000000000E+00  1.0883347970E-05  5.4417E-06  5.4417E-06
  9.0000000000E+00  1.3774239443E-05  6.8871E-06  6.8871E-06
  1.0000000000E+01  1.7005236021E-05  8.5026E-06  8.5026E-06
  1.1000000000E+01  2.0576337706E-05  1.0288E-05  1.0288E-05
  1.2000000000E+01  2.4487544496E-05  1.2244E-05  1.2244E-05
  1.3000000000E+01  2.8738856393E-05  1.4369E-05  1.4369E-05
  1.4000000000E+01  3.3330273395E-05  1.6665E-05  1.6665E-05
  1.5000000000E+01  3.8261795503E-05  1.9131E-05  1.9131E-05
  1.6000000000E+01  4.3533422717E-05  2.1767E-05  2.1767E-05
  1.7000000000E+01  4.9145155037E-05  2.4573E-05  2.4573E-05
  1.8000000000E+01  5.5096992462E-05  2.7548E-05  2.7548E-05
  1.9000000000E+01  6.1388934994E-05  3.0694E-05  3.0694E-05
  2.0000000000E+01  6.8020982632E-05  3.4010E-05  3.4010E-05
  2.1000000000E+01  7.4993135375E-05  3.7497E-05  3.7497E-05
  2.2000000000E+01  8.2305393224E-05  4.1153E-05  4.1153E-05
  2.3000000000E+01  8.9957756179E-05  4.4979E-05  4.4979E-05
  2.4000000000E+01  9.7950224240E-05  4.8975E-05  4.8975E-05
  2.5000000000E+01  1.0628279741E-04  5.3141E-05  5.3141E-05
  2.6000000000E+01  1.1495547568E-04  5.7478E-05  5.7478E-05
  2.7000000000E+01  1.2396825906E-04  6.1984E-05  6.1984E-05
  2.8000000000E+01  1.3332114754E-04  6.6661E-05  6.6661E-05
  2.9000000000E+01  1.4301414113E-04  7.1507E-05  7.1507E-05
  3.0000000000E+01  1.5304723983E-04  7.6524E-05  7.6524E-05
  3.1000000000E+01  1.6342044363E-04  8.1710E-05  8.1710E-05
  3.2000000000E+01  1.7413375254E-04  8.7067E-05  8.7067E-05
